model,dataset,kind,attack,model_label,param_count,latency_ms,clean_acc,adv_acc,robust_accuracy,clean_error_rate,adv_error_rate,attack_success_rate,accuracy_drop,relative_accuracy_drop,robustness_ratio
ConvNeXt,Cifar10_epochs100_pretrain300,Control_Continuted,CW,ConvNeXt (Control Continued),27827818,17.83424342283979,0.7568,0.0023,0.0023,0.24319999999999997,0.9977,0.9977,0.7545000000000001,0.9969608879492601,0.0030391120507399574
ConvNeXt,Cifar10_epochs100_pretrain300,Dynamic_Region_All_Combined,CW,ConvNeXt (Pruned Finetuned),2482666,34.47460535680875,0.094,0.0009,0.0009,0.906,0.9991,0.9991,0.0931,0.9904255319148937,0.009574468085106383
ConvNeXt,Cifar10_epochs100_pretrain300,Dynamic_Region_All_Combined_quant,CW,ConvNeXt (Pruned Finetuned Quantized),2482666,22.23293660208583,0.0881,0.0006,0.0006,0.9119,0.9994,0.9994,0.0875,0.9931895573212258,0.00681044267877412
