model,dataset,kind,attack,model_label,param_count,latency_ms,clean_acc,adv_acc,robust_accuracy,clean_error_rate,adv_error_rate,attack_success_rate,accuracy_drop,relative_accuracy_drop,robustness_ratio
InceptionNet,tinyimagenet_epochs100_pretrain300,Control_Continuted,PGD,InceptionNet (Control Continued),6185832,64.14127132156864,0.005,0.0018,0.0018,0.995,0.9982,0.9982,0.0032,0.64,0.36
InceptionNet,tinyimagenet_epochs100_pretrain300,Dynamic_Region_All_Combined,PGD,InceptionNet (Pruned Finetuned),4431352,37.44420976145193,0.0041,0.0033,0.0033,0.9959,0.9967,0.9967,0.0008000000000000004,0.19512195121951226,0.8048780487804877
InceptionNet,tinyimagenet_epochs100_pretrain300,Dynamic_Region_All_Combined_quant,PGD,InceptionNet (Pruned Finetuned Quantized),4431352,37.65321134123951,0.0042,0.0015,0.0015,0.9958,0.9985,0.9985,0.0026999999999999997,0.6428571428571428,0.35714285714285715
