model,dataset,kind,attack,model_label,param_count,clean_acc,adv_acc,robust_accuracy,clean_error_rate,adv_error_rate,attack_success_rate,accuracy_drop,relative_accuracy_drop,robustness_ratio
MobileNet,Cifar100|epochs3_pretrain3,Original,FGSM,MobileNet (Original),3309476,0.1081,0.024,0.024,0.8919,0.976,0.976,0.08410000000000001,0.7779833487511564,0.22201665124884368
MobileNet,Cifar100|epochs200_pretrain200,Original,FGSM,MobileNet (Original),3309476,0.4331,0.0942,0.0942,0.5669,0.9057999999999999,0.9057999999999999,0.3389,0.7824982682983145,0.21750173170168555
MobileNet,Cifar100|epochs300_pretrain100,Original,FGSM,MobileNet (Original),3309476,0.4395,0.0909,0.0909,0.5605,0.9091,0.9091,0.3486,0.7931740614334472,0.20682593856655287
MobileNet,Cifar100|epochs100_pretrain300,Original,FGSM,MobileNet (Original),3309476,0.4255,0.085,0.085,0.5745,0.915,0.915,0.34049999999999997,0.8002350176263219,0.19976498237367804
