model,dataset,kind,attack,model_label,param_count,latency_ms,clean_acc,adv_acc,robust_accuracy,clean_error_rate,adv_error_rate,attack_success_rate,accuracy_drop,relative_accuracy_drop,robustness_ratio
VGG16,Cifar100_epochs100_pretrain300,Control_Continuted,FGSM,VGG16 (Control Continued),34031780,2107.7352719847113,0.6087,0.1206,0.1206,0.3913,0.8794,0.8794,0.48810000000000003,0.8018728437654017,0.1981271562345983
VGG16,Cifar100_epochs100_pretrain300,Dynamic_Region_All_Combined,FGSM,VGG16 (Pruned Finetuned),22623396,1374.0054994937964,0.6785,0.1749,0.1749,0.3215,0.8251,0.8251,0.5036,0.7422254974207813,0.25777450257921886
VGG16,Cifar100_epochs100_pretrain300,Dynamic_Region_All_Combined_quant,FGSM,VGG16 (Pruned Finetuned Quantized),22623396,1427.8387442580424,0.6944,0.2021,0.2021,0.3056,0.7979,0.7979,0.4923,0.7089573732718895,0.2910426267281106
