model,dataset,kind,attack,model_label,param_count,latency_ms,clean_acc,adv_acc,robust_accuracy,clean_error_rate,adv_error_rate,attack_success_rate,accuracy_drop,relative_accuracy_drop,robustness_ratio
ConvNeXt,Cifar100_epochs100_pretrain300,Control_Continuted,BIM,ConvNeXt (Control Continued),27897028,50.14827494742349,0.4149,0.2317,0.2317,0.5851,0.7683,0.7683,0.1832,0.4415521812484936,0.5584478187515064
ConvNeXt,Cifar100_epochs100_pretrain300,Dynamic_Region_All_Combined,BIM,ConvNeXt (Pruned Finetuned),2551876,29.747777909506112,0.0131,0.0033,0.0033,0.9869,0.9967,0.9967,0.0098,0.748091603053435,0.25190839694656486
ConvNeXt,Cifar100_epochs100_pretrain300,Dynamic_Region_All_Combined_quant,BIM,ConvNeXt (Pruned Finetuned Quantized),2551876,32.01080597937107,0.0094,0.0039,0.0039,0.9906,0.9961,0.9961,0.0055000000000000005,0.5851063829787234,0.4148936170212766
