model,dataset,kind,attack,model_label,param_count,latency_ms,clean_acc,adv_acc,robust_accuracy,clean_error_rate,adv_error_rate,attack_success_rate,accuracy_drop,relative_accuracy_drop,robustness_ratio
XceptionNet,Cifar100_epochs100_pretrain300,Control_Continuted,DeepFool,XceptionNet (Control Continued),21011852,46.748664777260274,0.5976,0.0686,0.0686,0.4024,0.9314,0.9314,0.529,0.8852074966532798,0.1147925033467202
XceptionNet,Cifar100_epochs100_pretrain300,Dynamic_Region_All_Combined,DeepFool,XceptionNet (Pruned Finetuned),13481196,56.180628028232604,0.601,0.0711,0.0711,0.399,0.9289000000000001,0.9289000000000001,0.5299,0.8816971713810317,0.11830282861896839
XceptionNet,Cifar100_epochs100_pretrain300,Dynamic_Region_All_Combined_quant,DeepFool,XceptionNet (Pruned Finetuned Quantized),13481196,52.87078134715557,0.6015,0.0693,0.0693,0.39849999999999997,0.9307,0.9307,0.5322,0.884788029925187,0.11521197007481296
