model,dataset,kind,attack,model_label,param_count,clean_acc,adv_acc,robust_accuracy,clean_error_rate,adv_error_rate,attack_success_rate,accuracy_drop,relative_accuracy_drop,robustness_ratio
XceptionNet,Cifar100_epochs3_pretrain3,Finetuned,CW,XceptionNet (Finetuned),11377900,0.3614,0.0044,0.0044,0.6386000000000001,0.9956,0.9956,0.357,0.987825124515772,0.012174875484228003
XceptionNet,Cifar100_epochs100_pretrain300,Finetuned,CW,XceptionNet (Finetuned),13481196,0.601,0.0052,0.0052,0.399,0.9948,0.9948,0.5958,0.9913477537437604,0.008652246256239601
XceptionNet,Cifar100_epochs300_pretrain100,Finetuned,CW,XceptionNet (Finetuned),13481196,0.6048,0.0026,0.0026,0.3952,0.9974,0.9974,0.6022,0.9957010582010581,0.004298941798941799
XceptionNet,Cifar100_epochs200_pretrain200,Finetuned,CW,XceptionNet (Finetuned),13481196,0.6003,0.0036,0.0036,0.39970000000000006,0.9964,0.9964,0.5966999999999999,0.9940029985007496,0.0059970014992503755
XceptionNet,Cifar100_epochs3_pretrain3,Original,CW,XceptionNet (Original),21011852,0.3036,0.005,0.005,0.6964,0.995,0.995,0.2986,0.9835309617918313,0.016469038208168644
XceptionNet,Cifar100_epochs100_pretrain300,Original,CW,XceptionNet (Original),21011852,0.5915,0.0177,0.0177,0.4085,0.9823,0.9823,0.5738,0.9700760777683853,0.02992392223161454
XceptionNet,Cifar100_epochs300_pretrain100,Original,CW,XceptionNet (Original),21011852,0.5986,0.0578,0.0578,0.4014,0.9422,0.9422,0.5408000000000001,0.9034413631807552,0.0965586368192449
XceptionNet,Cifar100_epochs200_pretrain200,Original,CW,XceptionNet (Original),21011852,0.5975,0.0412,0.0412,0.40249999999999997,0.9588,0.9588,0.5563,0.9310460251046024,0.0689539748953975
