model,dataset,kind,attack,model_label,param_count,latency_ms,clean_acc,adv_acc,robust_accuracy,clean_error_rate,adv_error_rate,attack_success_rate,accuracy_drop,relative_accuracy_drop,robustness_ratio
InceptionNet,Cifar100_epochs100_pretrain300,Control_Continuted,DeepFool,InceptionNet (Control Continued),6083332,71.79298346163705,0.5658,0.0621,0.0621,0.43420000000000003,0.9379,0.9379,0.5036999999999999,0.8902439024390243,0.10975609756097562
InceptionNet,Cifar100_epochs100_pretrain300,Dynamic_Region_All_Combined,DeepFool,InceptionNet (Pruned Finetuned),3901476,37.894687661901116,0.5741,0.0663,0.0663,0.42589999999999995,0.9337,0.9337,0.5078,0.8845148928758055,0.11548510712419438
InceptionNet,Cifar100_epochs100_pretrain300,Dynamic_Region_All_Combined_quant,DeepFool,InceptionNet (Pruned Finetuned Quantized),3901476,36.63854157784954,0.5738,0.0668,0.0668,0.4262,0.9332,0.9332,0.507,0.8835831300104566,0.1164168699895434
