model,dataset,kind,attack,model_label,param_count,clean_acc,adv_acc,robust_accuracy,clean_error_rate,adv_error_rate,attack_success_rate,accuracy_drop,relative_accuracy_drop,robustness_ratio
XceptionNet,Cifar100_epochs100_pretrain300,Finetuned,DeepFool,XceptionNet (Finetuned),13481196,0.601,0.0848,0.0848,0.399,0.9152,0.9152,0.5162,0.8589018302828619,0.14109816971713812
XceptionNet,Cifar100_epochs100_pretrain300,Original,DeepFool,XceptionNet (Original),21011852,0.5915,0.0839,0.0839,0.4085,0.9161,0.9161,0.5076,0.8581572273879967,0.14184277261200337
