model,dataset,kind,attack,model_label,param_count,latency_ms,clean_acc,adv_acc,robust_accuracy,clean_error_rate,adv_error_rate,attack_success_rate,accuracy_drop,relative_accuracy_drop,robustness_ratio
VGG16,Cifar10_epochs100_pretrain300,Control_Continuted,PGD,VGG16 (Control Continued),33663050,85.79119159840047,0.9282,0.219,0.219,0.07179999999999997,0.781,0.781,0.7092,0.7640594699418229,0.2359405300581771
VGG16,Cifar10_epochs100_pretrain300,Dynamic_Region_All_Combined,PGD,VGG16 (Pruned Finetuned),21893450,23.939651891123503,0.9167,0.1039,0.1039,0.08330000000000004,0.8961,0.8961,0.8128,0.8866586669575652,0.11334133304243484
VGG16,Cifar10_epochs100_pretrain300,Dynamic_Region_All_Combined_quant,PGD,VGG16 (Pruned Finetuned Quantized),21893450,29.5413582585752,0.9145,0.1411,0.1411,0.08550000000000002,0.8589,0.8589,0.7734,0.8457080371787862,0.1542919628212138
