model,dataset,kind,attack,model_label,param_count,latency_ms,clean_acc,adv_acc,robust_accuracy,clean_error_rate,adv_error_rate,attack_success_rate,accuracy_drop,relative_accuracy_drop,robustness_ratio
XceptionNet,Cifar100_epochs100_pretrain300,Control_Continuted,CW,XceptionNet (Control Continued),21011852,61.03546859230846,0.5977,0.0575,0.0575,0.4023,0.9425,0.9425,0.5402,0.9037978919190229,0.09620210808097708
XceptionNet,Cifar100_epochs100_pretrain300,Dynamic_Region_All_Combined,CW,XceptionNet (Pruned Finetuned),13481196,63.900459033902735,0.601,0.0056,0.0056,0.399,0.9944,0.9944,0.5953999999999999,0.9906821963394342,0.009317803660565725
XceptionNet,Cifar100_epochs100_pretrain300,Dynamic_Region_All_Combined_quant,CW,XceptionNet (Pruned Finetuned Quantized),13481196,61.26874521141872,0.6015,0.0078,0.0078,0.39849999999999997,0.9922,0.9922,0.5937,0.9870324189526184,0.012967581047381545
