model,dataset,variant,clean_accuracy_mean,clean_accuracy_std,attack_success_rate_mean,attack_success_rate_std,sample_count,model_count
ConvNeXt,Cifar10_epochs100_pretrain300,Control_Continuted,75.67999999999999,0.0,72.28142857142858,22.16193239812467,7,1
