model,dataset,kind,attack,model_label,param_count,latency_ms,clean_acc,adv_acc,robust_accuracy,clean_error_rate,adv_error_rate,attack_success_rate,accuracy_drop,relative_accuracy_drop,robustness_ratio
RegNetX_400MF,tinyimagenet_epochs100_pretrain300,Control_Continuted,PGD,RegNetX_400MF (Control Continued),4849512,101.79055716143921,0.0038,0.0009,0.0009,0.9962,0.9991,0.9991,0.0029,0.763157894736842,0.23684210526315788
RegNetX_400MF,tinyimagenet_epochs100_pretrain300,Dynamic_Region_All_Combined,PGD,RegNetX_400MF (Pruned Finetuned),3624552,38.15063985530287,0.0037,0.0009,0.0009,0.9963,0.9991,0.9991,0.0028000000000000004,0.7567567567567568,0.24324324324324323
RegNetX_400MF,tinyimagenet_epochs100_pretrain300,Dynamic_Region_All_Combined_quant,PGD,RegNetX_400MF (Pruned Finetuned Quantized),3624552,46.28981971181929,0.0039,0.0003,0.0003,0.9961,0.9997,0.9997,0.0036,0.9230769230769231,0.07692307692307691
