model,dataset,kind,attack,model_label,param_count,latency_ms,clean_acc,adv_acc,robust_accuracy,clean_error_rate,adv_error_rate,attack_success_rate,accuracy_drop,relative_accuracy_drop,robustness_ratio
InceptionNet,Cifar100_epochs100_pretrain300,Control_Continuted,PGD,InceptionNet (Control Continued),6083332,65.27499856892973,0.5658,0.0723,0.0723,0.43420000000000003,0.9277,0.9277,0.49349999999999994,0.8722163308589607,0.12778366914103925
InceptionNet,Cifar100_epochs100_pretrain300,Dynamic_Region_All_Combined,PGD,InceptionNet (Pruned Finetuned),3901476,37.8489043796435,0.5741,0.085,0.085,0.42589999999999995,0.915,0.915,0.48910000000000003,0.8519421703535969,0.14805782964640307
InceptionNet,Cifar100_epochs100_pretrain300,Dynamic_Region_All_Combined_quant,PGD,InceptionNet (Pruned Finetuned Quantized),3901476,40.19373839255422,0.5738,0.0862,0.0862,0.4262,0.9138,0.9138,0.4876,0.8497734402230742,0.15022655977692576
