model,dataset,kind,attack,model_label,param_count,clean_acc,adv_acc,robust_accuracy,clean_error_rate,adv_error_rate,attack_success_rate,accuracy_drop,relative_accuracy_drop,robustness_ratio
InceptionNet,tinyimagenet_epochs100_pretrain300,Control_Continuted,BIM,InceptionNet (Control Continued),6185832,0.005,0.0023,0.0023,0.995,0.9977,0.9977,0.0027,0.54,0.45999999999999996
InceptionNet,tinyimagenet_epochs100_pretrain300,Dynamic_Region_All_Combined,BIM,InceptionNet (Pruned Finetuned),4431352,0.0041,0.0016,0.0016,0.9959,0.9984,0.9984,0.0025000000000000005,0.6097560975609757,0.3902439024390244
InceptionNet,tinyimagenet_epochs100_pretrain300,Dynamic_Region_All_Combined_quant,BIM,InceptionNet (Pruned Finetuned Quantized),4431352,0.0042,0.0021,0.0021,0.9958,0.9979,0.9979,0.0021,0.5,0.5
