model,dataset,kind,attack,model_label,param_count,clean_acc,adv_acc,robust_accuracy,clean_error_rate,adv_error_rate,attack_success_rate,accuracy_drop,relative_accuracy_drop,robustness_ratio
RegNetX_400MF,tinyimagenet_epochs100_pretrain300,Control_Continuted,BIM,RegNetX_400MF (Control Continued),4849512,0.0038,0.0014,0.0014,0.9962,0.9986,0.9986,0.0024000000000000002,0.6315789473684211,0.3684210526315789
RegNetX_400MF,tinyimagenet_epochs100_pretrain300,Dynamic_Region_All_Combined,BIM,RegNetX_400MF (Pruned Finetuned),3624552,0.0037,0.0008,0.0008,0.9963,0.9992,0.9992,0.0029000000000000002,0.7837837837837838,0.21621621621621623
RegNetX_400MF,tinyimagenet_epochs100_pretrain300,Dynamic_Region_All_Combined_quant,BIM,RegNetX_400MF (Pruned Finetuned Quantized),3624552,0.0039,0.001,0.001,0.9961,0.999,0.999,0.0029,0.7435897435897436,0.25641025641025644
