source_label,ConvNeXt (Finetuned),ConvNeXt (Original),InceptionNet (Finetuned),InceptionNet (Original),MobileNet (Original),RegNetX_400MF (Finetuned),RegNetX_400MF (Original),VGG16 (Finetuned),VGG16 (Original),XceptionNet (Finetuned),XceptionNet (Original)
InceptionNet (Finetuned),0.8698,0.7556,0.8921,0.7352000000000001,0.8266,0.8145,0.8127,0.623,0.7511,0.6901999999999999,0.6782
InceptionNet (Original),0.8698,0.7643,0.6835,0.9224,0.8371,0.8246,0.8135,0.6314,0.758,0.6893,0.6778
MobileNet (Original),0.8692,0.7625,0.6663,0.7182999999999999,0.9987,0.8200000000000001,0.8161,0.6327,0.7531,0.6852,0.6739999999999999
RegNetX_400MF (Finetuned),0.8716,0.7656000000000001,0.6569,0.7117,0.8358,0.9502,0.8217,0.6284000000000001,0.7532,0.6768000000000001,0.6683
RegNetX_400MF (Original),0.8689,0.7597,0.663,0.7132000000000001,0.8273,0.8226,0.9791,0.6285000000000001,0.7483,0.6826,0.6714
VGG16 (Finetuned),0.87,0.7658,0.6637,0.7182,0.8363,0.8230999999999999,0.8141,0.9064,0.7686999999999999,0.6825,0.6794
VGG16 (Original),0.8706,0.7542,0.6491,0.7011000000000001,0.8352999999999999,0.8196,0.8161,0.6229,0.8633,0.6625,0.6695
XceptionNet (Finetuned),0.8684000000000001,0.7585,0.6728000000000001,0.7202999999999999,0.8291,0.8175,0.8140000000000001,0.6302,0.7535000000000001,0.9337,0.7087
XceptionNet (Original),0.8705,0.7585,0.6669,0.7110000000000001,0.8280000000000001,0.8177,0.8094,0.6244000000000001,0.7527,0.7055,0.9337
