model,dataset,kind,attack,model_label,param_count,latency_ms,clean_acc,adv_acc,robust_accuracy,clean_error_rate,adv_error_rate,attack_success_rate,accuracy_drop,relative_accuracy_drop,robustness_ratio
VGG16,tinyimagenet_epochs100_pretrain300,Control_Continuted,DeepFool,VGG16 (Control Continued),40732936,89.63458251673728,0.0044,0.0015,0.0015,0.9956,0.9985,0.9985,0.0029000000000000002,0.6590909090909091,0.3409090909090909
