model,dataset,kind,attack,model_label,param_count,clean_acc,adv_acc,robust_accuracy,clean_error_rate,adv_error_rate,attack_success_rate,accuracy_drop,relative_accuracy_drop,robustness_ratio
XceptionNet,tinyimagenet_epochs100_pretrain300,Control_Continuted,CW,XceptionNet (Control Continued),21216752,0.0042,0.0026,0.0026,0.9958,0.9974,0.9974,0.0015999999999999999,0.38095238095238093,0.6190476190476191
XceptionNet,tinyimagenet_epochs100_pretrain300,Dynamic_Region_All_Combined,CW,XceptionNet (Pruned Finetuned),16544016,0.0051,0.0027,0.0027,0.9949,0.9973,0.9973,0.0024000000000000002,0.47058823529411764,0.5294117647058824
XceptionNet,tinyimagenet_epochs100_pretrain300,Dynamic_Region_All_Combined_quant,CW,XceptionNet (Pruned Finetuned Quantized),16544016,0.0049,0.0024,0.0024,0.9951,0.9976,0.9976,0.0025,0.5102040816326531,0.4897959183673469
