source_label,ConvNeXt (Finetuned),ConvNeXt (Original),InceptionNet (Finetuned),InceptionNet (Original),MobileNet (Original),RegNetX_400MF (Finetuned),RegNetX_400MF (Original),VGG16 (Finetuned),VGG16 (Original),XceptionNet (Finetuned),XceptionNet (Original)
InceptionNet (Finetuned),0.9107,0.6452,0.9281,0.5529999999999999,0.6594,0.6614,0.7175,0.4989,0.4905,0.4992,0.513
InceptionNet (Original),0.911,0.6481,0.5468,0.9259,0.6596,0.6642,0.7215,0.498,0.4875,0.4972999999999999,0.5115000000000001
MobileNet (Original),0.9114,0.6447,0.5317000000000001,0.5318,0.998,0.6582,0.7236,0.4887,0.4785,0.4881999999999999,0.5041
RegNetX_400MF (Finetuned),0.911,0.6434,0.5311,0.531,0.6595,0.9161,0.7374,0.4901999999999999,0.4784,0.4899,0.5063
RegNetX_400MF (Original),0.9114,0.6436,0.5299,0.5311,0.6533,0.6593,0.9482,0.4869,0.4770999999999999,0.4867,0.5015000000000001
VGG16 (Finetuned),0.9127,0.6384000000000001,0.5276000000000001,0.5282,0.6468,0.651,0.7107,0.9722,0.4902999999999999,0.4841999999999999,0.5
VGG16 (Original),0.9116,0.6446000000000001,0.5372,0.5381,0.6557,0.6598999999999999,0.7203999999999999,0.534,0.9689,0.4946,0.5112
XceptionNet (Finetuned),0.9139,0.6365000000000001,0.5323,0.5334,0.6531,0.656,0.7136,0.4942999999999999,0.4831,0.9257,0.5274
XceptionNet (Original),0.9118,0.6445000000000001,0.5358,0.5378000000000001,0.6612,0.6658999999999999,0.7263,0.4951,0.4871,0.5032,0.9986
