model,dataset,kind,attack,model_label,param_count,latency_ms,clean_acc,adv_acc,robust_accuracy,clean_error_rate,adv_error_rate,attack_success_rate,accuracy_drop,relative_accuracy_drop,robustness_ratio
InceptionNet,tinyimagenet_epochs100_pretrain300,Control_Continuted,DeepFool,InceptionNet (Control Continued),6185832,23.388006479945034,0.005,0.001,0.001,0.995,0.999,0.999,0.004,0.8,0.2
InceptionNet,tinyimagenet_epochs100_pretrain300,Dynamic_Region_All_Combined,DeepFool,InceptionNet (Pruned Finetuned),4431352,27.76418757857755,0.0041,0.0015,0.0015,0.9959,0.9985,0.9985,0.0026000000000000003,0.6341463414634146,0.36585365853658536
InceptionNet,tinyimagenet_epochs100_pretrain300,Dynamic_Region_All_Combined_quant,DeepFool,InceptionNet (Pruned Finetuned Quantized),4431352,32.089111232198775,0.0042,0.0016,0.0016,0.9958,0.9984,0.9984,0.0026,0.6190476190476191,0.380952380952381
