model,dataset,kind,attack,model_label,param_count,clean_acc,adv_acc,robust_accuracy,clean_error_rate,adv_error_rate,attack_success_rate,accuracy_drop,relative_accuracy_drop,robustness_ratio
InceptionNet,Cifar10,Finetuned,DeepFool,InceptionNet (Finetuned),3809226,0.8633,0.1442,0.1442,0.13670000000000004,0.8558,0.8558,0.7191,0.8329665238040078,0.16703347619599213
InceptionNet,Cifar10,Original,DeepFool,InceptionNet (Original),5991082,0.8528,0.1504,0.1504,0.1472,0.8496,0.8496,0.7024,0.8236397748592871,0.17636022514071295
