model,dataset,kind,attack,model_label,param_count,clean_acc,adv_acc,robust_accuracy,clean_error_rate,adv_error_rate,attack_success_rate,accuracy_drop,relative_accuracy_drop,robustness_ratio
XceptionNet,Cifar100|epochs3_pretrain3,Finetuned,BIM,XceptionNet (Finetuned),11377900,0.3614,0.1667,0.1667,0.6386000000000001,0.8333,0.8333,0.1947,0.5387382401770892,0.46126175982291084
XceptionNet,Cifar100|epochs100_pretrain300,Finetuned,BIM,XceptionNet (Finetuned),13481196,0.601,0.3647,0.3647,0.399,0.6353,0.6353,0.23629999999999995,0.3931780366056572,0.6068219633943428
XceptionNet,Cifar100|epochs300_pretrain100,Finetuned,BIM,XceptionNet (Finetuned),13481196,0.6048,0.3215,0.3215,0.3952,0.6785,0.6785,0.2833,0.46841931216931215,0.5315806878306878
XceptionNet,Cifar100|epochs200_pretrain200,Finetuned,BIM,XceptionNet (Finetuned),13481196,0.6003,0.3479,0.3479,0.39970000000000006,0.6521,0.6521,0.25239999999999996,0.4204564384474429,0.579543561552557
XceptionNet,Cifar100|epochs3_pretrain3,Original,BIM,XceptionNet (Original),21011852,0.3035,0.1302,0.1302,0.6965,0.8698,0.8698,0.17329999999999998,0.5710049423393739,0.42899505766062607
XceptionNet,Cifar100|epochs100_pretrain300,Original,BIM,XceptionNet (Original),21011852,0.5918,0.3121,0.3121,0.4082,0.6879,0.6879,0.2797,0.4726258871240284,0.5273741128759716
XceptionNet,Cifar100|epochs300_pretrain100,Original,BIM,XceptionNet (Original),21011852,0.5984,0.3658,0.3658,0.40159999999999996,0.6342,0.6342,0.23260000000000003,0.38870320855614976,0.6112967914438503
XceptionNet,Cifar100|epochs200_pretrain200,Original,BIM,XceptionNet (Original),21011852,0.5974,0.3476,0.3476,0.40259999999999996,0.6524,0.6524,0.24980000000000002,0.4181452962838969,0.5818547037161031
