model,dataset,kind,attack,model_label,param_count,latency_ms,clean_acc,adv_acc,robust_accuracy,clean_error_rate,adv_error_rate,attack_success_rate,accuracy_drop,relative_accuracy_drop,robustness_ratio
ConvNeXt,Cifar100_epochs100_pretrain300,Control_Continuted,PGD,ConvNeXt (Control Continued),27897028,58.18275045603514,0.4149,0.0513,0.0513,0.5851,0.9487,0.9487,0.3636,0.8763557483731019,0.12364425162689804
ConvNeXt,Cifar100_epochs100_pretrain300,Dynamic_Region_All_Combined,PGD,ConvNeXt (Pruned Finetuned),2551876,23.61672550905496,0.0082,0.0029,0.0029,0.9918,0.9971,0.9971,0.005300000000000001,0.6463414634146342,0.3536585365853658
ConvNeXt,Cifar100_epochs100_pretrain300,Dynamic_Region_All_Combined_quant,PGD,ConvNeXt (Pruned Finetuned Quantized),2551876,35.82764732418582,0.0112,0.002,0.002,0.9888,0.998,0.998,0.0092,0.8214285714285714,0.17857142857142858
