model,dataset,variant,clean_accuracy_mean,clean_accuracy_std,attack_success_rate_mean,attack_success_rate_std,sample_count,model_count
XceptionNet,Cifar10_epochs100_pretrain300,Control_Continuted,88.32000000000001,0.0,65.74857142857142,25.342840164808827,7,1
XceptionNet,Cifar10_epochs100_pretrain300,Dynamic_Region_All_Combined,88.75,0.0,64.73428571428572,25.393531234773725,7,1
XceptionNet,Cifar10_epochs100_pretrain300,Dynamic_Region_All_Combined_quant,88.61,0.0,64.28714285714285,24.748535791224572,7,1
