model,dataset,variant,clean_accuracy_mean,clean_accuracy_std,attack_success_rate_mean,attack_success_rate_std,sample_count,model_count
InceptionNet,Cifar10_epochs100_pretrain300,Control_Continuted,85.956,0.008944271909992613,56.721999999999994,24.423678469878364,5,1
InceptionNet,Cifar10_epochs100_pretrain300,Dynamic_Region_All_Combined,86.332,0.004472135954995313,56.56199999999999,24.422330355639698,5,1
InceptionNet,Cifar10_epochs100_pretrain300,Dynamic_Region_All_Combined_quant,86.204,0.008944271910004001,55.722,24.447177137657427,5,1
