model,dataset,variant,clean_accuracy_mean,clean_accuracy_std,attack_success_rate_mean,attack_success_rate_std,sample_count,model_count
RegNetX_400MF,Cifar100_epochs100_pretrain300,Control_Continuted,35.77,0.0,93.13,8.001199910013499,7,1
RegNetX_400MF,Cifar100_epochs100_pretrain300,Dynamic_Region_All_Combined,39.910000000000004,0.0,92.41142857142857,8.318221822343665,7,1
RegNetX_400MF,Cifar100_epochs100_pretrain300,Dynamic_Region_All_Combined_quant,36.01,0.0,92.54714285714286,8.298810586033227,7,1
