model,dataset,kind,attack,model_label,param_count,clean_acc,adv_acc,robust_accuracy,clean_error_rate,adv_error_rate,attack_success_rate,accuracy_drop,relative_accuracy_drop,robustness_ratio
ConvNeXt,tinyimagenet_epochs100_pretrain300,Control_Continuted,FGSM,ConvNeXt (Control Continued),27973928,0.0045,0.0131,0.0131,0.9955,0.9869,0.9869,-0.0086,-1.9111111111111112,2.9111111111111114
ConvNeXt,tinyimagenet_epochs100_pretrain300,Dynamic_Region_All_Combined,FGSM,ConvNeXt (Pruned Finetuned),8892008,0.0015,0.0001,0.0001,0.9985,0.9999,0.9999,0.0014,0.9333333333333333,0.06666666666666667
ConvNeXt,tinyimagenet_epochs100_pretrain300,Dynamic_Region_All_Combined_quant,FGSM,ConvNeXt (Pruned Finetuned Quantized),8892008,0.0009,0.0001,0.0001,0.9991,0.9999,0.9999,0.0007999999999999999,0.8888888888888888,0.11111111111111112
